0	0	0
7.676865	5.0528617	8.268142
0	0	0
0	0	0
7.14688	4.6383677	6.3254323
6.8421054	0	7
0	10.360539	0
0	11.2689	0
5.336371	4.738933	5.497671
3.1857283	1.9992235	0
0	0	0
2.4797425	1.5736579	0
0.21498372	1.5192806	0
4.604408	1.5675045	0
0	4.737003	0
0	1.6136472	0
5	4.3547792	5
0	0	0
2.613059	1.4502541	0
2.806	1.4126682	0
0	0	0
0	0	0
0.5427884	0.43394843	0
4.9303226	2.068715	5
4.3792615	1.5284348	0
7.071429	0	0
2.2857144	1.6926169	0
0	0	0
10	2.5112045	10
1.9958491	2.8738768	5
0	0	0
0	0	0
0	6.0158806	0
7.888889	1.5864689	0
0	11.433643	10
0	0	0
7	6.476171	0
0	7.5158367	0
0	0.5272786	0
8.595954	3.66808	8.5
0	19.704508	9
5.716279	2.840702	5.25
0	5.768755	0
3.663015	1.2283015	0
6.675046	4.5790033	7
3.217285	1.1802261	0
3.9154618	1.2099092	0
6.869955	2.3640194	0
3.7043478	3.5852635	4.250142
1.2200358	2.18158	0
3.021248	1.7324498	0
1.5177466	0	0
1.1090909	0.4935489	0
4.611904	0.51252085	0
4.366701	0	0
0	3.014962	5
2.7881675	1.3891344	0
2.3197272	1.2234979	0
2.6376727	1.5387135	2
2.740976	2.0906615	3.75
2.578142	0.8581703	0
2.9537344	1.1223872	0
0.57894737	4.7333446	1.247401
6	0	6
0	1.8383822	0
6	0.25892588	0
0	0.18967089	0
0	0.43188596	0
0	3.4247024	7
0	0	0
0	0	0
5.5172415	9.618075	5.246197
7.0530076	0.95096666	0
5.690925	1.9786265	0
0	0	7
6.304426	4.4294257	0
0	4.174078	0
5.4611516	0.54400784	0
6.6666665	1.9644207	0
3.3519387	1.2984288	0
5.2828665	0	7.25
3.399874	1.9739041	2.75
5.409581	0.81591856	5
0	1.6362387	0
0	3.9711924	0
0	0	0
4.0279746	1.3141252	0
0	2.7666926	0
3.7158215	0	0
7.53125	6.786473	8.25
3.280789	0.018913249	0
4.461349	1.2808211	0
5.0613217	1.9765418	0
4.5167828	1.1498398	0
0	0	0
4.9374185	0.8314227	0
4.551537	1.6099766	0
4.848275	2.342044	0
4.656811	1.6129429	0
3.7839537	2.709071	0
4.6969695	5.619587	0
0	0.39694735	0
0	1.6923554	0
0	0.17659156	0
0	3.70554	6
2.759264	2.4447978	0
3.047378	1.5640446	0
2.2019804	2.0465767	0
3.6625009	2.4770482	0
0	4.608413	0
3.3333333	1.7585727	0
0	0.32460803	0
0	2.3249886	0
1.1386607	0.9248717	0
2.002963	0.9477775	0
1.9234203	0.46030742	0
1.2224754	0.756822	0
0	2.4441977	0
0	2.6967905	0
0	0	0
0.773951	0.56654453	0
0	1.4543774	0
0.55739075	0.46902227	0
3.3333333	0.4228531	3.3333333
0	0	0
2.3527312	2.133787	0
3.3527396	2.2283416	0
0	3.9918447	8
0	1.5766263	0
0	3.4404676	0
3.3017294	0.98728544	0
2.232763	1.7054055	0
10	1.6523979	0
9.634507	3.4002986	0
10	5.7806573	10
0	2.0481756	10
0	0	0
7.810319	1.8949653	0
6.622429	1.7980886	0
6.2458014	1.5680836	0
2	0	0
0	7.731067	0
5.0798273	0.55191916	0
4	3.8085754	0
6.0873084	2.1589453	0
6.4323945	4.9856577	0
5.4374433	2.2284758	0
0	0	9
8.692307	3.4725492	0
5.299788	1.998468	0
7.9615383	2.047778	0
0	4.1416864	0
5.995103	1.1483879	0
7.115833	0.9638819	0
0	8.01104	0
7.5	4.3838334	7.5
5.570533	2.505032	0
0	0	0
0	0	0
0	8.332346	0
0	0.22688538	0
0	0.5622272	0
1.2524966	0.9043534	0
5.633255	1.7602199	0
3.4716349	1.7218595	0
6.6959743	0.9006205	9.5
5.676856	0	5
5.839709	0.7774263	7.5
7.111111	2.8757265	7
5.513938	1.549998	0
5.526274	1.4553504	0
4.5078115	1.1863186	0
5.1059675	0.23290557	0
6.067662	3.2518995	7.25
0.88372093	4.5477285	0
1.8092105	4.7019477	2.5
0	0	0
6.514057	3.218857	0
0	4.103755	0
0.94904923	0.49255618	0
1.6755469	-0.005496787	0
1.6460567	0.6365023	0
1.4828794	0.15233058	0
1.6897941	0.032145187	0
1.1456311	0.70062894	2.25
1.2519362	0.70657927	0
1.0109229	0.13881253	2.25
0	1.6912895	0
0	0.868831	0
2.9977925	0.8295607	0
7.3529043	5.482392	0
0	1.3139975	0
3.4738681	1.7884078	0
6.3530283	3.9080644	7.2527595
0	3.4035716	0
0	0	0
0	0.0667118	0
4.080779	1.1877596	0
0	3.6346388	0
4.2114673	0	5
4.146983	0.7867446	0
0	3.1433024	0
4.599493	0.84437233	0
3.7582417	0.34005278	0
3.2388906	1.3898591	0
3.2099004	1.2076312	0
3.2300391	0.88632226	0
4.0456014	1.3100007	0
3.809493	1.3393909	0
3.6259995	0	2.5
4.5427413	0.8644823	0
2.4933424	2.1159952	0
3.0582523	0	2.5
5.3766513	0.83881575	7
10	1.641517	10
3.0074987	0.7613659	0
3.7255876	0.71309465	0
3.322074	1.1725471	0
4.721519	0.96566767	0
0	0	0
3.4346843	0.85513026	0
4.7923098	2.5114639	0
5.374203	1.1852187	0
2.3960216	5.670338	4.5100446
3.2405014	1.2310557	0
4.2720847	0	0
5.7937083	1.0172714	0
3.7880557	0.9893364	0
2.9227715	1.4745547	0
2.477278	1.2552409	0
6.311111	3.354933	0
7.6499295	2.1643186	0
0	1.7476567	7
1.5698113	2.0628188	2.6666667
0.4320814	1.5027727	0
1.1035161	1.4319378	0
0	0	0
0.48554355	0.30396685	0
2.5645595	0.68587303	0
0.28559488	0.7699556	0
0.6936518	0.31007984	0
2	0	3.75
0	0.49840847	0
3.625128	0.8288815	0
0	0	0
0	0.83834165	0
0	0.55114526	0
9	1.8050609	9
0	0	0
0	3.4621582	5
4.8006616	1.7850697	0
2.9708507	3.2711048	0
0	0	0
0	6.5731215	5
0	0	0
0	3.8967898	0
3.3915548	1.4156723	0
5.115753	2.9949536	0
0	0	0
0	0	0
0	0	0
0	1.9315037	0
0	2.407846	8
0	4.92535	4
0	0	0
0	0	0
0	1.9868612	0
6.888889	0	8.75
3.371686	1.2722472	0
3.0597403	1.2900367	2
3.2829945	0.7704339	0
2.819724	0.6240665	0
2.7630274	1.4602778	0
2.875	0.60095495	5.75
2.5428007	0	0
2.4613955	1.4763222	0
2.309461	0.8601924	0
2.955517	0	0
2.875	0	5.75
3	0	3.75
2.6667335	1.4953337	0
2.4648871	2.1277983	0
2.901494	1.4100293	0
0	0	9
2.1081836	1.2950548	0
2.2333682	0.6371781	0
2.8163266	1.1187662	4.25
2.5955627	2.496417	2
2.5876803	1.6892835	5.25
3.5281262	2.4193974	2.9898202
3.185622	1.146756	0
1.0027943	1.0611385	0
0.32551363	0.9321999	0
1.1870503	0.08725489	0
5.5142026	3.3350573	0
7.435539	2.7030349	0
3.2775505	1.0425797	0
2.12322	0.92736596	0
3.137255	1.6593926	2.25
2.2842326	1.1664779	0
1.932396	0.7173588	0
2.179191	0.7005829	0
1.5963966	0.4489551	0
0.44444445	1.2248404	0
2.1116376	0.7330325	0
1.199443	0.6157742	0
1.7364259	0.90769494	0
1.9851208	0.7631439	0
0	3.9131286	0
2.014061	0.65667206	0
2.7305307	0.88240993	0
0	0	0
0	0	0
0	0	0
0	1.0666666	0
0	0.1391053	0
0	0	0
0	2.619066	0
2.1156642	1.0182444	0
0.8627451	1.4615159	0
1.990093	0.6708309	0
1.153846	0.9059433	0
0	0	0
1.1119183	1.6071581	0
1.2151104	0.85837954	0
0.86021507	2.3905132	0
0	2.2863102	0
1.732851	0.737052	0
0	3.753142	0
0.9482107	0.9792335	0
3.098908	0.06858954	0
0	2.6903946	0
0	5.1081944	0
0	-0.71624446	0
0	4.5899816	8
7.850777	2.8089893	7.4491076
7.920532	3.799414	0
2.2399433	0.43002898	0
0.8663472	0.71356606	0
2.429584	1.2234373	0
2.777291	0.6539205	0
2.0481844	1.7392492	0
1.6595197	1.2108583	0
5.3333335	0.5792635	0
0	1.2591547	8
0	4.7524443	0
3	1.1877614	0
3.2183113	1.2725712	0
3.9678347	1.6801255	0
4.8545456	0	4.75
3.5438719	2.245598	0
2.2222223	0.5730189	1.6627289
7.5265064	2.1614025	0
0	0	0
1.2576942	0.6918508	0
0	0	0
0	0	0
5.2080708	1.7391284	0
8.409781	8.416041	9
6.2162824	2.1364145	0
4.682894	2.7692966	0
4.6	0	0
6.803983	3.2963967	0
0	2.9539688	9
6.3574853	2.7532864	6.5
6.1353254	4.1202593	0
2.4615386	0	0
0.71794873	0	2.5
1.1318753	0.4615153	0
0.8192566	0.8228477	0
1.3767059	0.07623133	0
1.8848168	0.75431573	0
0.029388634	0.48970085	0
0.47248423	0	0
1.2987013	0.3332278	0
0	1.4427072	0
1.005353	0	0
0.8333333	0	0
1.1342837	0.54987365	5
1.272033	0.57935345	0
0.89854383	0.4095732	0
0.72866523	0.98055506	2.5
0.9237444	0	0
1.0195768	0.26269722	0
0.72968644	0.67591983	0
0.8816265	0.52997255	0
0	0.29759535	0
0.50566065	0.29418984	0
0.62222224	0	0
0	0	0
0.6456962	0.53816396	0
0.6769245	0	0
0	0.99449295	0
3.2876713	0	0
0.38341504	0.6612473	0
0.6052656	0	0
0.62424034	0.40719962	0
0.6186908	0.21234193	0
0.9451166	0.2504669	0
0.943227	0.4007152	2.5
1.6061045	0.22798212	0
1.0572608	0.2700848	0
0.85164857	0.37535876	0
0.63306814	0.57156014	0
1.0428888	0.5503721	0
0.73688155	0.6886798	0
1.3259276	0.14564009	0
0.9271793	1.125425	0
0.28850502	0.75132376	0
0.73225564	0	0
0	0	0
0.78127563	0.41514692	0
0.6593838	0.21037577	0
1.1228253	0.25247756	0
1.0621545	0.18746644	0
0.5028226	0.12413403	0
0.97316235	0.24746658	0
1.0195568	0.59430003	0
0.71794873	0	2.5
0.9191013	0.24278657	0
0.7253015	0.18609437	2.5
0.64794815	0	0
1.6666666	1.2760073	5.0166335
0.40810627	0	0
0.8499366	0.64280635	0
0	0	0
1.0660452	0.48128828	0
0.71794873	0	2.5
3.0201342	0	3.3333333
1.0964843	0.41749352	0
0.80047077	0.105816476	0
1.25	1.1225759	2.496004
0.41645268	1.3121047	0
0.5582786	0	0
1.1890014	0.12757443	0
1.2283009	0.24220453	0
1.4809792	0.48174495	0
0.6100547	0.5401285	0
0.63209605	0.40078545	0
0.58711547	0.4288471	0
0.74987626	0.33409724	0
0	0	0
0.27109256	0.20774002	0
2.0616317	1.5201995	0
2.279253	1.8327109	0
2.2635562	1.4502748	0
1.7343743	0.26099357	0
2.0472045	0.6687603	0
1.9432269	1.084024	0
3.898344	1.3695258	0
3.2361486	1.7862978	0
2.5055168	1.9568146	0
2.4507394	1.3271537	0
2.9557374	0	0
2.8501594	1.0021578	0
1.9344609	4.437031	4
3.4542387	1.6066222	0
2.911856	2.006471	0
2.8235295	1.592168	0
0.5	0.41678104	0.5
8.473085	5.831241	0
3.7568924	-0.21054786	0
8.5	2.6916912	0
0	0.3061493	0
0.38572508	0.74976665	0
0	-2.464316	0
0	0	0
0	2.6475894	0
0.65967405	0.68787533	0
3.9890602	1.9504356	0
0	1.7846622	0
2.2727273	2.5024436	0
0	0	0
2.2480621	0.9621872	0
3.9768693	1.2347915	0
4.2860823	2.3196332	7
9.529411	2.713041	0
6.760879	2.4017928	0
6.2718673	3.5852063	0
4.3333335	2.8168375	0
0	0.36187896	0
2.981946	0.17169312	0
1.209843	2.3426712	1.25
0.30515993	1.663332	0
0	2.7465491	0
2.7314303	1.9233283	0
2.0464597	1.9854081	0
1.4718237	1.8496044	0
0	1.6632098	8
0	2.8956022	8
0	2.4113667	8
7.088388	5.423457	0
7.4897447	1.8182842	0
0.8293603	0.6571885	2.5
0	0.751032	0
0	6.697815	0
0.17678489	3.1255043	0
0	5.791986	0
0	0	0
0	4.265376	0
1.6226388	4.6805434	0
2.2599838	1.7221427	0
0	2.2252314	8
0	2.468465	0
5.011812	2.32978	0
0	2.523843	0
4.810056	4.3087864	0
5.2371325	3.2261949	1.9991945
4.9743404	2.4769135	0
7.1400185	3.0012586	0
5.618352	3.3454516	0
7.4799595	1.881316	0
6.5807195	2.0696137	0
5.691855	4.130986	0
3.642961	0	6.75
5.774376	1.6693039	0
3.5077722	1.4854453	0
5.866667	0.98681957	6
4.977808	2.0314114	0
0	0	0
0	3.4223917	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.5343237	0
7.191777	4.191744	0
7.1	3.615844	7
8.411765	3.3851914	0
6.1758485	2.747795	0
5.4154496	3.6834543	0
5.660923	4.331378	6
5.3070807	3.3895507	4.2489657
1.7831326	0.8212823	1.987026
3.7224736	1.287295	0
5.804324	4.6567383	0
5.699478	3.020302	0
4.5669837	0	0
7.958115	0	8.5
6.8291054	1.7638324	0
6.1806784	2.429823	0
6.405408	0.07867774	6.75
6.2254043	1.8844063	0
6.325724	3.9630399	0
5.249305	3.0436304	5
6.217568	4.2288036	0
6.4230504	2.452007	0
6.9943967	3.351812	0
5.9411564	1.6139745	0
6.412789	2.0771806	0
5.7390733	0.93583393	0
6.5724516	2.4049249	0
5.5377975	1.7419943	0
6.4208546	1.7957615	0
6.205065	2.7704298	0
6.242855	2.4502442	0
6.4692755	3.4738834	5
4.5	6.6731486	0
6.456694	0.8216594	0
6.2336664	2.3212397	7.25
0	0	0
2.4542108	1.8027433	0
4.74349	1.0164877	0
0	1.2712688	8
6.019616	4.2868037	0
0	0	0
1.0370135	0.80099356	0
0.52621883	1.5493811	0
1.3775982	1.541605	0
1.3079154	1.181838	0
3.25	0.8877632	0
7.852199	3.1907604	0
0	0.7235132	0
1.25	0.68936694	0
3.3875718	1.1940694	0
0.6	2.981349	0.49982974
2.9133894	1.5404654	0
0	0.9556777	0
0.9129628	0.6783043	0
3.1592388	0.4893986	0
0.5597677	0.4808285	0
0	3.3922222	0
5.416015	2.0706775	4.3318057
4.059543	3.6905892	0
0	1.5218775	0
1.4173913	0.535914	0
2.8112874	0.8534641	0
1.7184762	0.77509606	0
2.1203864	0.6847047	0
0	1.8776804	0
0	-2.4080248	0
0	9.144975	0
2.3454404	3.6428308	0
0	0	0
5.0095105	0.7902866	0
0	1.0309999	8
0	0.9474992	0
0	3.497365	0
3.2405179	3.653793	0
4.3973656	2.720038	6.6666665
8.261586	2.9583304	0
6.216426	1.0747535	0
6.591948	2.6425865	9.5
5.8	0	0
7.962107	0	0
0	0	0
5.3333335	0	5
6.2179003	0.69905514	0
7.181818	0	7.25
6.5842733	0	0
7.1719484	0.71167594	0
8.140127	0	0
6.713433	0.18551712	0
5.631511	1.9392484	0
7.448905	0	7
7.3814282	1.537864	0
7.3818183	0.2298702	0
0	4.384045	8
0	2.8150024	8
0	0	0
6	1.4563516	0
7.61936	5.336412	0
7.5256777	5.0320697	8
0	1.623502	0
4.645154	3.850319	0
0	0.484887	0
5.2829533	1.5772179	0
1.354648	0.87824404	0
2.0578167	0.6700129	0
0.9841852	0.83203447	0
0	2.4661033	0
2.4682443	0.8658177	0
3.9556596	0	4.2352943
0	0.68891317	0
3.4408355	3.277898	0
5.0201178	1.9380304	0
8.124226	4.249032	0
7.0840015	4.1971426	0
2.4213448	0.935493	0
3.1442902	2.290201	3.0080788
2.8733122	0.8500762	3.01448
2.6263456	1.3409903	0
0	-0.15928239	0
5.049304	0.8056504	0
1.8331035	0.47811913	0
0	0.75517106	0
0	1.7700675	0
2.2929935	0.36322436	0
5.143349	1.6222239	0
1.3253012	0.7174733	0
4.802167	1.8685892	0
5.1638923	0.50948167	0
2.4709413	1.9618642	0
2.8189304	1.7387099	0
0	0	0
5.68598	6.0004888	0
3.6681051	3.1736329	0
5.0375185	2.9422386	0
0	6.9651785	0
0	0	0
7	0	0
0	0	0
0	0	9
0	0	0
0	2.832604	0
0	5.9767275	0
0	0	0
4.501377	0.48628807	0
0	0	0
0	0	0
0	1.54166	0
0	2.2327008	0
0	3.2650242	0
0	0	0
0	0	0
8.152819	1.6991614	0
0	-0.520328	0
0	2.0846517	0
7	4.753988	7
0	0	0
1.3152255	1.6364509	0
0	0	0
0	1.6459582	0
0	4.3525715	0
7.601022	2.9617329	0
6.657876	2.2584875	0
2.0013382	1.1897657	0
0.8877898	0.7317488	0
1.5064548	0.6776804	0
3.7084208	1.6231253	0
2.939361	2.510602	0
0	0	0
4.600519	1.0366983	0
4.5582147	1.9946485	0
0	0.109478556	0
0.40508404	0.07272864	0
0.048793435	0.15245435	0
8.7027025	9.131506	7.5033555
9.577465	2.6792147	10
7.203559	2.8631287	0
9.400105	6.0930614	0
6.7081075	1.4706696	4.244593
0	0	0
3.1180763	1.3452275	0
0.4347826	1.9512393	0
3.3048377	0.9334585	0
3.1001205	0.3068363	0
3.0317175	1.2725582	0
7.487395	0	8
3.6	0	4.5
0	0.66934365	0
4.880533	1.0228189	6.733271
0	0	0
0	2.1959097	5
0	2.3672743	0
6.237664	2.8633115	0
8.346407	4.234365	0
9.047851	3.5245452	0
8.078947	6.5895224	0
7.2188635	2.81894	0
7.231707	3.8131678	0
7.014557	5.0296936	0
6.654176	3.9518898	0
6.9575324	2.5627394	0
8.7948675	2.5071664	0
8.044061	3.4902194	0
9	10.248652	0
8.470712	5.2459335	0
8.652583	0	10
6.9826927	2.6197717	0
7.5929112	3.665993	0
0	0.4250143	0
0	0	0
0	0	0
0	0	0
0.99311364	0.014951283	0
0.8675602	0.63422847	0
0	0.5779762	0
0	0	0
0.704745	0.52152973	0
1.542254	0.6270521	0
0.96557504	0.7381164	0
3.3976834	0.08781558	4
0.5296159	0.47083297	0
1.6317599	0	0
0.52454436	1.8633709	0
0	4.736297	0
0	3.0126765	0
6.5323596	2.7020776	0
0	2.966311	7
0	0	0
0	0	0
0	2.2937896	10
0	4.4485455	0
0	0.22646114	0
4.4893003	0.90320444	5.75
4.0497413	0.71086544	4
0	0	0
0	1.8859183	0
0	2.3697593	0
0	2.5975723	0
7.2	2.8723443	7.5
5.3333335	1.2442412	0
4.1904764	1.5696532	0
8	1.356914	0
0	1.0689399	0
0	7.531723	0
0	7.046577	0
0	3.9316652	8
0	1.0548418	0
4.1948056	2.8522987	0
5.6046777	1.9766479	0
0	1.9345436	0
4.220975	2.5798652	4.5
0.60367876	1.0555508	0
1.4394113	0.37186277	0
0	0	0
1.0173643	0.6644291	0
1.5138232	0.32127646	0
0.8987424	0.3492978	0
0.75440145	0.51572156	0
0	0.77375674	0
0	3.755781	0
0	1.7305863	0
0	3.901228	0
0	0	0
0	0.25271776	0
2	0.001829498	2
1.3134812	0.026696727	0
1.3779259	0.028651789	0
0	3.4784613	7
0	6.4539485	10
0	2.7771459	0
7.7973866	4.786508	0
5.5099096	8.505298	5.500308
8.740804	4.160559	0
0	5.900947	0
0	7.768312	0
6.4	0	6.75
0	0	0
2.2241156	0.89629906	4
0.4	0	0
6.2738533	1.5148306	0
0	0	0
0	0	0
0	4.133134	8
0	0	0
8.999253	6.505158	0
9.48271	3.9497194	0
9.261403	3.7092297	0
8.633673	3.9646578	0
9.095565	4.105364	0
5.987144	5.6605096	0
5.375	7.799689	5.668441
4.3333335	0	4.3333335
7.5	0	7.5
5.903242	3.8913293	0
5.843451	3.4687514	0
6	0	6.25
5.5625	5.544253	6.75
7.7525773	0	8
6.1192546	6.9751434	0
5.9805517	2.6588635	0
5.9258175	2.8890758	0
6.212766	0	6.25
6.5625	5.880792	6.6682744
6.5	12.77968	6.5
5.9232616	3.7359812	0
6.02997	4.1410165	0
1.6089846	0.78744125	0
1.846826	0.53540796	0
2.0165892	1.3573266	0
1.544293	2.2401402	2.25
1.1024941	1.0126926	0
1.6758261	0.5811028	0
1.743253	0.79653364	0
1.0302033	0	0
1.4078903	0.7077794	0
0	0	0
1.8342721	1.0128807	0
2.6129448	1.6158518	0
1.9997814	0.8053001	0
1.4930459	0.618679	0
1.7817576	0.24302089	0
1.8960099	0.728041	0
1.4391841	0.8014931	0
2.0970442	0.9453705	0
1.9400465	0.965312	0
1.7262661	0.49463958	0
4	0	4
1.6035757	1.3015249	0
1.903781	0.64626366	0
1.5027854	0.41307518	0
1.8787769	0.36114252	0
1.657973	0.81072474	0
1.9374474	0.907712	0
1.5574946	1.5208213	0
2.0106719	1.1782234	0
1.9109575	1.0486051	0
1.7691866	0.5555839	0
1.9462662	0.6860697	0
1.7298837	0.67363185	0
1.7209183	0.45344988	0
1.5908207	0.53498775	0
2.0658038	0.8634696	0
2.0116625	1.5119636	0
1.6843176	0.19730295	0
0.6283941	0.36275768	0
1.5588797	2.7063932	0
2.2257783	0	5.5
1.9663689	0.4882235	0
1.269075	0.6535077	0
1.7263387	0.57027173	0
2.2132924	0.6358577	0
1.8643986	0.54443437	0
1.9683658	1.0967362	0
1.6999785	0.10969102	0
1.7230426	0.71792984	0
2.1659753	0	1.75
0	0	0
1.4785931	0.7062922	0
1.459781	0.88322294	0
1.4422886	1.324153	0
1.744016	0.7493006	0
2.0616717	0.43220115	0
2.175761	2.6466765	0
1.326955	0.65841293	0
2.2590308	0.6571264	0
1.7086844	0.2610825	0
3.1081	2.3443148	0
1.7990072	1.4288884	0
1.4872584	0	0
2.995699	0	2
0	0	0
1.866347	0.9282098	0
1.834539	0.78663117	0
1.9044721	1.1432353	0
1.6182805	0.7490493	0
2.0174763	1.3891611	0
1.8437428	1.2927253	0
0.6407051	1.0360925	0
1.8803277	0.9082207	0
1.8855094	0	0
1.8419214	1.2252948	0
0	0	0
1.678719	1.585358	0
0	3.5526996	0
0	4.832626	0
0	1.7958299	0
0	0.76109606	0
4.488337	1.4240332	0
0	2.2368455	0
0.8129789	0.047071964	0
1.0051056	1.0339803	0
1.2437934	0.7431379	0
1.0498527	1.0108483	0
1.2412764	0.8110559	0
1.3072556	0.9958964	0
1.6533613	2.1441486	1.2505684
0.9973182	1.6796199	0
0	0.26216704	0
1.4527066	0.71956056	0.5
0.7207651	1.4953345	0
0.81659955	0.8774138	0
1.1596756	0.2845313	0.5
3.2727273	2.2618577	2.9736526
1.6229992	0.8620193	0
1.4	0	1.25
1.0406832	1.0284461	0
0	1.2263385	0
0	2.257736	0
0	0.6042635	0
1.343037	0.57219684	0
1.8264334	0.5489941	0
2.1162791	0.9606006	0
4.875	1.6207006	0
0	1.1364152	0
6.8591776	1.1345247	4
5.0096946	1.8899502	0
0	5.1351542	7
0	-1.0881665	0
0	-2.1878407	9
0	0	0
0.62645394	1.6145259	0
1.7245332	1.0795255	1
3.029703	0.73979163	0
1.76089	1.1285803	0
2.4139793	2.7516558	0
1.835304	0.57665133	0
0	2.3393052	0
9.510143	-0.2995902	0
0	0	0
4.959969	2.7684317	4
3.3333333	0	0
0	3.8181245	0
6.5	3.272052	0
5.565438	3.870698	0
5.714286	3.7470543	0
0	2.3449922	8
4	0.4575307	0
4.0869565	0	4
3.0907464	2.0027885	0
3.1739247	0	4.25
2.6152132	0.9919305	0
3.4615867	1.7536532	0
3.2287352	0.61811036	0
3.4414582	1.866539	0
3.195475	3.80864	1.75
3.96875	5.4106474	2.4929469
2.490525	1.0471278	0
3.2065058	1.6995358	0
3.2152772	1.2318197	0
3.233724	1.5809402	0
3.903211	0.6203478	0
4.2670555	1.4163102	0
3.49556	1.0404804	0
2.9630475	1.1673692	0
0	3.2436292	0
3.6582944	1.716759	0
2.6918206	1.2739512	0
2.8044922	0	0
3.210082	3.7148407	0
3.1601987	0.55039227	0
2.9072275	1.333583	0
3.2925227	1.1391714	0
0	4.2117615	0
2.1035857	4.755335	0
3.7343755	1.4830046	4.25
3.4079642	1.3912572	0
3.642212	1.2479107	0
3.3725822	2.6772034	0
